PRODUCT_NUM                     ,DEPARTMENT                ,COMMODITY                 ,BRAND_TY,NATURAL_ORGANIC_FLAG
05333716                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
05359833                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
05361814                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
05362892                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
05387893                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
05399912                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
05404118                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
05469717                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
05594036                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
05694704                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
05711800                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
05762931                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
05879247                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
05880887                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
05883856                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
05883883                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
05895593                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
05895800                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
05927612                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
05985477                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06001446                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06048395                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06069995                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06074421                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06096571                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06109837                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06110225                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06113098                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06113702                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06114466                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06173335                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06179037                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06180125                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06212081                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06316835                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06323664                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06447334                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06460050                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06471020                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06512443                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06528399                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06560791                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06561288                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06577551                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06583042                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06587620                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06594607                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06603309                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06603948                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06606467                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06615806                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06623554                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06623570                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
06626056                        ,NON-FOOD                  ,FLORAL                    ,NATIONAL,N
